name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,Spectral Centroid,Spectral Rolloff,Spectral Bandwidth,Tempo,Mean Beat Frame,Mean Beat Interval,Chroma Mean0,Chroma Mean1,Chroma Mean2,Chroma Mean3,Chroma Mean4,Chroma Mean5,Chroma Mean6,Chroma Mean7,Chroma Mean8,Chroma Mean9,Chroma Mean10,Chroma Mean11,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,ZCR
The Hummingbird,The Hummingbird,Barry Adamson,60Rodg2E5ghUbYBrBFr0TA,9/26/18,0.0,221000.0,0.478,2.27e-05,0.901,0.0801,0.326,0.5770000000000001,-4.983,0.0334,94.964,9.0,3.0,Sad,2019.4554898957513,4192.291276809262,1950.332951291108,123.046875,4799.931263858093,0.4888574452003024,0.3768523633480072,0.21489205956459045,0.3447066843509674,0.4518676698207855,0.1872355192899704,0.24978549778461456,0.23284730315208435,0.4936679005622864,0.3199326992034912,0.22348520159721375,0.2946184277534485,0.2132347822189331,-217.83111572265625,104.12169647216797,-26.45891761779785,18.293804168701172,-6.07306432723999,-0.9653693437576294,-22.164669036865234,10.278621673583984,-14.62711238861084,0.661727786064148,-8.929203987121582,6.404979228973389,-9.3258695602417,0.10363778368691177
The Hunger,The Hunger,Bat For Lashes,7AaSbMyCeUxcGsvCmzmfEJ,8/5/19,26.0,299000.0,0.436,0.0402,0.753,0.0204,0.148,0.399,-9.76,0.0359,89.96799999999998,4.0,4.0,Sad,1161.5408726618966,2300.907128493812,1561.991480899351,112.34714673913044,5145.437777777778,0.531007782474534,0.472542405128479,0.30667644739151,0.32349082827568054,0.30204248428344727,0.4528535306453705,0.36527958512306213,0.3030130863189697,0.44868147373199463,0.33344191312789917,0.3265148997306824,0.23615506291389465,0.3287299871444702,-153.6958465576172,143.887939453125,5.740533828735352,32.54593276977539,7.297489643096924,11.159953117370605,-1.384982705116272,8.582193374633789,-5.135161876678467,6.336760997772217,-5.570585250854492,3.417670249938965,-6.094430446624756,0.04496449363561708
The Joker,The Joker,Steve Miller Band,1bp2IO61zbQrbWNmKKxg3f,1/1/73,77.0,264503.0,0.596,0.365,0.448,5.3e-06,0.206,0.7959999999999999,-9.616,0.0396,83.29299999999998,5.0,4.0,Happy,1956.5577686309969,3899.7761175212186,1950.6031507962414,129.19921875,4527.543378995434,0.46615254492338515,0.6100473999977112,0.5154761075973511,0.4639303684234619,0.4580802917480469,0.50020831823349,0.43525850772857666,0.4171519875526428,0.5143517255783081,0.5346850752830505,0.5741549730300903,0.531531810760498,0.5817955136299133,-172.7461700439453,102.15856170654297,-11.660959243774414,53.80013656616211,2.8030917644500732,15.94404125213623,6.631316184997559,21.918994903564453,4.359592914581299,7.767486095428467,0.5452084541320801,14.653430938720703,0.8831518292427063,0.08962173794296568
The King (with Dzeko),The King (with Dzeko),Dimitri Vangelis & Wyman,40UbcJWyWPqOWFvv4Dpvfc,6/14/19,59.0,209493.0,0.655,0.0587,0.726,0.00311,0.145,0.292,-4.614,0.0324,128.001,9.0,4.0,Energetic,2278.7653630126238,4697.873614179621,2234.8643395074487,86.1328125,4412.603389830509,0.6918598732009812,0.4202207624912262,0.3992338180541992,0.38960543274879456,0.5254700779914856,0.44934412837028503,0.4023379683494568,0.5186749696731567,0.47498586773872375,0.5926511883735657,0.48117324709892273,0.47889095544815063,0.4932371973991394,-14.590608596801758,97.45111083984375,-23.641590118408203,42.04880905151367,-8.542975425720215,19.66309356689453,-2.4512362480163574,19.893688201904297,-5.3381195068359375,14.631936073303223,-6.737345218658447,12.412827491760254,-8.099510192871094,0.10977139231970472
The Message,Slow Air,Still Corners,3oLJlBI7OveRtPOuMe4oaM,8/17/18,53.0,292480.0,0.64,0.00278,0.695,0.611,0.337,0.343,-9.919,0.0326,117.999,5.0,4.0,Sad,2427.67653208217,5268.121316744587,2420.2424630053015,95.703125,4658.690058479532,0.6325905533278805,0.3866007328033447,0.3327846825122833,0.40392687916755676,0.42340850830078125,0.6047771573066711,0.4571186602115631,0.36183884739875793,0.4439314305782318,0.42980337142944336,0.5030827522277832,0.3490544557571411,0.3580573499202728,-11.696981430053711,86.65213012695312,-15.627050399780273,42.9326171875,-4.41321325302124,24.953582763671875,-9.256559371948242,19.665925979614258,-6.831244468688965,14.998041152954102,-8.510570526123047,9.412853240966797,-5.832050323486328,0.08964679708005249
The Mind's Eye,This Ascension is Ours,Song Sung,1igVdCr2mrzwu2lHxUbJWn,7/31/20,26.0,331179.0,0.376,0.000708,0.546,0.777,0.359,0.305,-12.678,0.0362,115.995,7.0,4.0,Sad,1756.7405544871867,3735.0954773302024,2039.2293596437034,89.10290948275862,6496.465721040189,0.6666658069230853,0.44432681798934937,0.3315850794315338,0.418499618768692,0.33999571204185486,0.47036758065223694,0.2607339024543762,0.309265673160553,0.37375661730766296,0.26678934693336487,0.37697261571884155,0.3064177632331848,0.4721364378929138,-182.27383422851562,120.80056762695312,-12.732680320739746,28.213829040527344,-4.809101104736328,14.719161987304688,-7.663219928741455,10.48690128326416,-8.915019989013672,11.85470962524414,-8.710101127624512,5.756069183349609,-10.618682861328125,0.0715361196411368
The Night We Met,Strange Trails,Lord Huron,6mORGLOz79w6VsCRLWYYuK,4/6/15,17.0,208211.0,0.443,0.969,0.369,0.277,0.638,0.0989,-9.514,0.0441,174.107,9.0,3.0,Sad,1829.0749500053878,3769.566783749104,2024.74401497823,161.4990234375,4736.699490662139,0.3619232727104447,0.4816170036792755,0.3219923675060272,0.2991563081741333,0.25918030738830566,0.38289234042167664,0.49003151059150696,0.33504989743232727,0.3556012511253357,0.3067404329776764,0.34708067774772644,0.33646613359451294,0.3430773615837097,-184.50265502929688,108.98072052001953,-2.9699971675872803,39.63346862792969,-2.2204360961914062,26.58121681213379,-3.767629861831665,12.936479568481445,-9.937206268310547,9.4537935256958,-6.687263011932373,7.8851141929626465,-7.669957160949707,0.0845738479900998
The Night We Met - Rework,The Night We Met,Nico Casal,6lUDMNgZEaXVprnVgoprfT,7/17/20,31.0,177322.0,0.506,0.992,0.0434,0.866,0.123,0.0823,-19.948,0.0442,110.723,9.0,5.0,Calm,2154.5456813997985,4528.550893262823,2221.6802073708805,129.19921875,4102.98,0.4670178848481748,0.39557862281799316,0.274408221244812,0.28979259729385376,0.2736052870750427,0.4352395534515381,0.3062249422073364,0.3200146555900574,0.5021920800209045,0.4075278341770172,0.528908371925354,0.33694979548454285,0.42304864525794983,-80.80992126464844,96.73931121826172,-10.956820487976074,24.994800567626953,0.4703078866004944,16.184154510498047,-6.1029181480407715,14.435009002685547,-4.640813827514648,12.858832359313965,-6.217682361602783,8.424206733703613,-7.761134624481201,0.08461217269116855
The Safety Dance,Greatest,Men Without Hats,5O4NFbDqJ8SOfbjnIhdPDt,2/11/13,61.0,164866.0,0.524,0.0252,0.8809999999999999,0.0,0.101,0.62,-4.479,0.0468,101.677,5.0,4.0,Happy,1694.3415319067688,3654.7593358073227,2073.970440733587,117.45383522727273,6064.106498194946,0.5084876144550647,0.4591396152973175,0.42499837279319763,0.5420450568199158,0.4194985032081604,0.3713585138320923,0.419096440076828,0.3584361672401428,0.5028591752052307,0.3607003688812256,0.3832302689552307,0.3536434471607208,0.346499502658844,-114.56758117675781,111.67134857177734,-2.836611032485962,38.41868209838867,7.186819553375244,17.832740783691406,-0.33546531200408936,15.389141082763672,-2.1957240104675293,14.193947792053223,-5.936071872711182,4.905732154846191,-7.849072456359863,0.0573631867164564
The Snail’s Teachings II: The Wonders of,In Between (B-Side),Steven Vrancken,2plPRo1J2A2erccAh1eJMB,6/5/20,37.0,198250.0,0.334,0.944,0.00961,0.901,0.105,0.0916,-27.24,0.0416,68.153,5.0,3.0,Calm,1887.0973702426495,4003.4556061672256,2087.3773775323925,117.45383522727273,7198.275100401606,0.5170527929481651,0.5346172451972961,0.32893091440200806,0.33904314041137695,0.27826327085494995,0.42449671030044556,0.5766253471374512,0.4144129455089569,0.49366626143455505,0.34562158584594727,0.5103082060813904,0.30405330657958984,0.30459117889404297,-106.51119995117188,113.42230987548828,-18.565309524536133,42.56330490112305,-2.5340418815612793,14.446660041809082,-4.2762837409973145,8.473076820373535,-6.848152160644531,16.793787002563477,-8.162641525268555,8.147252082824707,-6.976322650909424,0.07981777465880348
The Temporary,The Temporary,Kate Teague,5g5dwJD6zwXG81LRdEsnQr,6/16/20,36.0,219018.0,0.5489999999999999,0.292,0.524,0.0366,0.122,0.229,-8.288,0.0261,94.991,0.0,4.0,Sad,666.1910319822227,1028.8355294377536,784.2784377569074,112.34714673913044,3684.234375,0.5330398993453181,0.13586734235286713,0.45615503191947937,0.33207815885543823,0.1462734043598175,0.26858705282211304,0.14664998650550842,0.2934691905975342,0.12886080145835876,0.1856638342142105,0.3483806848526001,0.16249091923236847,0.17863328754901886,-352.8060302734375,163.70706176757812,30.340559005737305,1.1695383787155151,4.439952850341797,-5.176279544830322,-6.727107524871826,-4.020577430725098,-3.1735098361968994,-3.3001387119293213,-3.8273165225982666,-2.3042104244232178,-1.9339197874069214,0.042422749419099355
The Times Are Tired,Views from Sixteen Stories,Alaskan Tapes,1c6aKOdOoR1TFqn0JTyc4R,9/19/19,26.0,242466.0,0.216,0.792,0.195,0.93,0.102,0.14,-14.026,0.0382,61.555,8.0,3.0,Calm,1366.4879257479379,2646.482920973123,1550.424676940841,172.265625,4072.935064935065,0.3448465383675155,0.21581026911735535,0.446133553981781,0.3469374179840088,0.19855380058288574,0.25746774673461914,0.21814972162246704,0.3694555163383484,0.20099526643753052,0.30896010994911194,0.5848932862281799,0.25079333782196045,0.19132976233959198,-182.44677734375,143.5261688232422,-23.367862701416016,25.9071102142334,0.9943978190422058,-1.89334237575531,-5.184376239776611,-4.888233661651611,-19.846912384033203,-0.5382549166679382,-16.89865493774414,-3.7465455532073975,-8.471710205078125,0.06468104031573528
The Wall,The Wall,Alok,0Qp1IH1EkRCNabfgzxNMUT,6/28/19,59.0,159500.0,0.682,0.00953,0.91,0.0673,0.0732,0.536,-2.314,0.0431,122.943,11.0,4.0,Energetic,1451.7067190838386,2936.0563583902867,1681.2868820710237,103.359375,3451.652985074627,0.5912826653757633,0.48265787959098816,0.3261982500553131,0.3504740297794342,0.3217903673648834,0.3746682107448578,0.49538782238960266,0.3706247806549072,0.4212654232978821,0.28239986300468445,0.2887570858001709,0.27728208899497986,0.3033456802368164,-240.923828125,147.91566467285156,-29.279104232788086,31.105609893798828,-10.579937934875488,16.120555877685547,-11.384437561035156,8.006553649902344,-9.92772388458252,6.28558349609375,-8.953313827514648,5.081475734710693,-7.882680416107178,0.06328301828405715
There For You,There For You,Gorgon City,4Qv71lFPCObf7zol1uWCJb,8/16/19,68.0,186493.0,0.5329999999999999,0.00529,0.8440000000000001,8.909999999999997e-05,0.0722,0.7120000000000001,-5.04,0.0302,123.971,11.0,4.0,Energetic,507.43647824924335,815.4556708541886,792.7204047012716,287.109375,4044.182222222222,0.2084630188745873,0.5300859212875366,0.23144876956939697,0.17471887171268463,0.2153773456811905,0.44269755482673645,0.4023168087005615,0.19883358478546143,0.2825978100299835,0.2883099913597107,0.47977906465530396,0.22934453189373016,0.2778743505477905,-392.89654541015625,186.45498657226562,48.3621940612793,6.621457576751709,18.292970657348633,14.535348892211914,3.4599356651306152,0.8917673230171204,1.530786156654358,-0.2081434577703476,-1.534778118133545,-1.254034399986267,-2.102044105529785,0.033079982766947666
Thin White Duchess,Thin White Duchess,Martin Thulin,0QevFRZ5eiXah4VZWeviK4,1/31/20,28.0,252392.0,0.537,0.115,0.655,0.294,0.243,0.283,-8.194,0.0374,119.965,7.0,4.0,Sad,1517.9535592530733,3311.783594598555,1820.313123087012,95.703125,4364.16199376947,0.6305668934240363,0.3557191789150238,0.2995218336582184,0.45039063692092896,0.3787975311279297,0.5402163863182068,0.2241799682378769,0.24356456100940704,0.5103585124015808,0.202565535902977,0.11855104565620422,0.16238200664520264,0.38817059993743896,-117.45068359375,126.31968688964844,-3.580162286758423,51.45236587524414,-5.856357097625732,10.95748519897461,-3.2923378944396973,5.192119121551514,-6.809257507324219,5.458647727966309,-4.546605587005615,8.702653884887695,-10.945704460144043,0.06581562475164247
Thirteen Thirty-Five,This Silence Kills,Dillon,3N2vr4m44BBZiVCZ0O4bnf,11/11/11,0.0,223085.0,0.67,0.7859999999999999,0.293,0.0,0.215,0.36,-10.56,0.0486,66.97399999999999,5.0,4.0,Sad,1083.0704994427292,2096.950031785894,1469.2380987091574,123.046875,5266.560869565217,0.48428023061076286,0.26159971952438354,0.34902599453926086,0.2670232951641083,0.32609474658966064,0.26374414563179016,0.4714913070201874,0.18137657642364502,0.24697710573673248,0.476540207862854,0.3261040151119232,0.3226488530635834,0.22577634453773499,-231.11936950683594,130.35670471191406,17.8433895111084,47.521995544433594,17.862760543823242,12.60022258758545,-4.395195484161377,3.531680107116699,-13.841906547546387,-0.12927477061748505,-12.33566665649414,-6.464001178741455,-6.609768867492676,0.03934550516680277
This Reminds You - Satie Remix,This Reminds You,Remy Van Kesteren,7sJm369JitaQLnkymEMe7f,2/1/19,0.0,321146.0,0.258,0.87,0.0589,0.898,0.148,0.0378,-23.782,0.0381,98.874,5.0,4.0,Calm,2521.0821022456225,5186.681813336711,2376.0103806480865,123.046875,3338.745283018868,0.48783879482392317,0.6264705657958984,0.7132291793823242,0.565946102142334,0.5337082147598267,0.5438820719718933,0.5055471062660217,0.4275519549846649,0.4627515971660614,0.6070958971977234,0.4819018244743347,0.4873250126838684,0.5941068530082703,-44.21924591064453,87.23779296875,-21.669708251953125,23.07938003540039,-8.519718170166016,17.310556411743164,-8.241884231567383,15.64841365814209,-4.878661155700684,13.855570793151855,-3.836247205734253,13.400503158569336,-4.23182487487793,0.10057091037905211
Throw Me a Bone,Throw Me a Bone,Goat Girl,5fw57RymBIg7ys4M8tWJ5H,3/27/18,26.0,147248.0,0.516,0.585,0.487,0.0507,0.168,0.209,-10.55,0.0331,96.204,5.0,3.0,Sad,2647.629756448796,5680.095419430866,2565.9222223384468,123.046875,3864.8719346049047,0.4845738076651425,0.33733227849006653,0.4343934953212738,0.4801660180091858,0.3358724117279053,0.39214858412742615,0.3516051769256592,0.5434010028839111,0.488798052072525,0.39330849051475525,0.42614617943763733,0.3661102056503296,0.45585325360298157,-35.106624603271484,79.85783386230469,-2.529926061630249,30.033994674682617,-8.079648971557617,15.058841705322266,-9.912562370300293,11.20166015625,-9.230610847473145,12.078291893005371,-9.644892692565918,11.414596557617188,-7.371313571929932,0.11505294411468033
Tilted Towers,Tilted Towers,Alesso,5hdAQegqnitMjNacfLOHQd,11/30/18,50.0,259475.0,0.7020000000000001,0.000771,0.8420000000000001,0.828,0.28,0.175,-5.059,0.0331,124.01,7.0,4.0,Happy,1749.6340909710382,3679.469005926724,1910.1968989354402,117.45383522727273,5359.790744466801,0.5010547875064004,0.412795752286911,0.40442731976509094,0.48982566595077515,0.38616281747817993,0.3529647886753082,0.29176002740859985,0.29014939069747925,0.44077348709106445,0.40425071120262146,0.4865245223045349,0.3668465316295624,0.29862287640571594,-85.14351654052734,121.20995330810547,-17.031253814697266,39.835487365722656,-6.561651706695557,14.712983131408691,4.340850353240967,13.142746925354004,-10.366530418395996,12.41446304321289,-3.6352295875549316,14.473151206970215,-6.338878631591797,0.08087068965517241
Time Out,Time Out,Amoll,4CYsf9MUjowxTMTVT39hTL,1/3/20,32.0,174240.0,0.695,0.988,0.0761,0.929,0.133,0.262,-17.043,0.0399,125.017,9.0,4.0,Calm,1608.5092530143006,3162.9106001420455,1754.211987977131,66.25600961538461,4640.742616033755,0.902823321418963,0.42360228300094604,0.31212863326072693,0.26387256383895874,0.43802598118782043,0.3262253701686859,0.36348533630371094,0.20711898803710938,0.26522737741470337,0.22831569612026215,0.15213151276111603,0.22888223826885223,0.22950178384780884,-183.86302185058594,123.23419952392578,-3.8348708152770996,26.258743286132812,-1.2810227870941162,5.860378265380859,-0.4408399164676666,0.41497865319252014,-2.8235819339752197,9.551214218139648,-17.17145347595215,6.199480056762695,-7.715636730194092,0.06938558535595502
Time Travel,Rooftops,AMBIE,2ENH05Q7PkilEF6WujXNjG,6/22/20,39.0,160788.0,0.502,0.965,0.289,0.913,0.153,0.156,-17.378,0.0307,137.92600000000002,8.0,4.0,Calm,597.9853677591883,1035.2188974056603,824.3992934686917,117.45383522727273,6599.086655112652,0.5166843033509699,0.25058087706565857,0.08833245187997818,0.0998755469918251,0.17777201533317566,0.39666223526000977,0.6180634498596191,0.3300424814224243,0.3411545157432556,0.3825726807117462,0.17735296487808228,0.1316954791545868,0.13997703790664673,-344.9783935546875,138.8122100830078,38.65711975097656,11.667675018310547,21.593965530395508,20.939863204956055,6.6678080558776855,-2.544099807739258,-2.754225730895996,1.1049989461898804,0.8640901446342468,-2.3293089866638184,-3.1983373165130615,0.03420517286561122
Tiptoeing,Tiptoeing,Jacco Wynia,28nLvoHu6NbkHNPmoxR8uD,3/20/20,37.0,120536.0,0.467,0.986,0.1369999999999999,0.928,0.101,0.0687,-23.087,0.043,118.715,0.0,4.0,Calm,1046.3301717623654,2180.6702377461193,1533.3751311738476,95.703125,2578.0309278350514,0.6191185835301305,0.3448697328567505,0.34849151968955994,0.49912065267562866,0.37477123737335205,0.3514270782470703,0.385003000497818,0.3527534306049347,0.5653430819511414,0.4517248570919037,0.45192018151283264,0.3883756697177887,0.3076556921005249,-146.95303344726562,150.4397735595703,10.557392120361328,40.776611328125,5.252297401428223,15.999159812927246,4.731505393981934,7.932908535003662,-2.0722222328186035,14.830367088317871,-6.478358268737793,10.437713623046875,-4.643580436706543,0.03758241084349237
To Build A Home,Ma Fleur,The Cinematic Orchestra,54KFQB6N4pn926IUUYZGzK,5/7/07,72.0,371320.0,0.264,0.885,0.122,0.349,0.094,0.0735,-15.399,0.0349,148.658,9.0,4.0,Sad,2584.5050915507754,5767.525268259911,2602.9110042950715,123.046875,5267.388446215139,0.48530168687568176,0.3730617165565491,0.3908862769603729,0.5551359057426453,0.46507883071899414,0.32527172565460205,0.3318047821521759,0.41184118390083313,0.7448307871818542,0.6109258532524109,0.5077584981918335,0.4970833659172058,0.5336517691612244,-45.1973762512207,73.77740478515625,-1.1726562976837158,22.57216453552246,-5.244532585144043,22.922931671142578,-8.999272346496582,14.148609161376953,-7.7255425453186035,12.85593318939209,-13.132110595703125,10.488736152648926,-7.226849555969238,0.10999542855905108
To The Hilt,To The Hilt,BANKS,41bqxcnDRcYsBJnJKtPCdp,9/16/16,42.0,276746.0,0.327,0.948,0.101,0.0,0.0945,0.0866,-13.949,0.0525,171.734,8.0,4.0,Sad,818.5429798132524,1269.2298678785216,816.2148562236277,123.046875,3548.3244047619046,0.48006389819609435,0.33794036507606506,0.09491008520126343,0.1250392198562622,0.16051393747329712,0.47136664390563965,0.24710698425769806,0.09596239775419235,0.18222425878047943,0.1264287829399109,0.221614807844162,0.14580410718917847,0.3619410991668701,-311.916748046875,183.9942626953125,7.916141986846924,-14.202390670776367,4.00758695602417,-2.5788493156433105,0.8225032687187195,-0.7671284079551697,-8.805123329162598,-5.561180114746094,-0.26756784319877625,-1.2909760475158691,-3.330885410308838,0.060320914021912884
